timestamp,open,high,low,close,volume
2026-03-25 04:06:00+00:00,70743.56,70812.55,70743.56,70812.55,0.08282
2026-03-25 04:07:00+00:00,70823.35,70863.79,70823.35,70863.79,0.00327
2026-03-25 04:08:00+00:00,70863.79,70863.79,70863.79,70863.79,0.0
2026-03-25 04:09:00+00:00,70819.62,70861.51,70819.62,70861.51,0.00775
2026-03-25 04:10:00+00:00,70861.51,70861.51,70861.51,70861.51,0.0
2026-03-25 04:11:00+00:00,70861.51,70861.51,70861.51,70861.51,0.0
2026-03-25 04:12:00+00:00,70861.51,70861.51,70861.51,70861.51,0.0
2026-03-25 04:13:00+00:00,70843.58,70866.23,70843.58,70866.23,0.00042
2026-03-25 04:14:00+00:00,70866.23,70866.23,70866.23,70866.23,0.0
2026-03-25 04:15:00+00:00,70826.33,70826.33,70826.33,70826.33,0.00099
2026-03-25 04:16:00+00:00,70826.33,70826.33,70826.33,70826.33,0.0
2026-03-25 04:17:00+00:00,70826.33,70826.33,70826.33,70826.33,0.0
2026-03-25 04:18:00+00:00,70826.33,70826.33,70826.33,70826.33,0.00812
2026-03-25 04:19:00+00:00,70826.33,70826.33,70826.33,70826.33,0.0
2026-03-25 04:20:00+00:00,70826.33,70826.33,70826.33,70826.33,0.0
2026-03-25 04:21:00+00:00,70821.23,70821.23,70821.23,70821.23,0.00723
2026-03-25 04:22:00+00:00,70821.23,70821.23,70821.23,70821.23,0.0
2026-03-25 04:23:00+00:00,70821.23,70821.23,70821.23,70821.23,0.0
2026-03-25 04:24:00+00:00,70780.81,70893.01,70779.44,70893.01,0.06681
2026-03-25 04:25:00+00:00,70893.01,70893.01,70893.01,70893.01,0.0
2026-03-25 04:26:00+00:00,70893.01,70893.01,70893.01,70893.01,0.0
2026-03-25 04:27:00+00:00,70893.01,70893.01,70893.01,70893.01,0.0
2026-03-25 04:28:00+00:00,70951.09,70951.1,70951.09,70951.1,0.00704
2026-03-25 04:29:00+00:00,70951.1,70951.1,70951.1,70951.1,0.0
2026-03-25 04:30:00+00:00,70951.1,70951.1,70951.1,70951.1,0.0
2026-03-25 04:31:00+00:00,70951.1,70951.1,70951.1,70951.1,0.0
2026-03-25 04:32:00+00:00,70951.1,70951.1,70951.1,70951.1,0.0
2026-03-25 04:33:00+00:00,70762.75,70782.77,70755.26,70755.26,0.00553
2026-03-25 04:34:00+00:00,70765.86,70765.86,70765.86,70765.86,0.00042
2026-03-25 04:35:00+00:00,70765.86,70765.86,70765.86,70765.86,0.0
2026-03-25 04:36:00+00:00,70804.41,70804.41,70804.41,70804.41,0.00064
2026-03-25 04:37:00+00:00,70741.08,70765.69,70741.08,70765.69,0.00142
2026-03-25 04:38:00+00:00,70765.69,70765.69,70765.69,70765.69,0.0
2026-03-25 04:39:00+00:00,70757.11,70758.45,70757.11,70758.45,0.04787
2026-03-25 04:40:00+00:00,70823.88,70823.88,70823.88,70823.88,0.00182
2026-03-25 04:41:00+00:00,70823.88,70823.88,70823.88,70823.88,0.0
2026-03-25 04:42:00+00:00,70823.88,70823.88,70823.88,70823.88,0.0
2026-03-25 04:43:00+00:00,70823.88,70823.88,70823.88,70823.88,0.0
2026-03-25 04:44:00+00:00,70823.88,70823.88,70823.88,70823.88,0.0
2026-03-25 04:45:00+00:00,70823.88,70823.88,70823.88,70823.88,0.0
2026-03-25 04:46:00+00:00,70823.88,70823.88,70823.88,70823.88,0.0
2026-03-25 04:47:00+00:00,70823.88,70823.88,70823.88,70823.88,0.0
2026-03-25 04:48:00+00:00,70763.87,70763.87,70763.87,70763.87,0.00078
2026-03-25 04:49:00+00:00,70763.87,70763.87,70763.87,70763.87,0.0
2026-03-25 04:50:00+00:00,70767.19,70767.2,70767.19,70767.2,0.00212
2026-03-25 04:51:00+00:00,70767.2,70767.2,70767.2,70767.2,0.0
2026-03-25 04:52:00+00:00,70767.2,70767.2,70767.2,70767.2,0.0
2026-03-25 04:53:00+00:00,70767.2,70767.2,70767.2,70767.2,0.0
2026-03-25 04:54:00+00:00,70767.2,70767.2,70767.2,70767.2,0.0
2026-03-25 04:55:00+00:00,70767.2,70767.2,70767.2,70767.2,0.0
2026-03-25 04:56:00+00:00,70767.2,70767.2,70767.2,70767.2,0.0
2026-03-25 04:57:00+00:00,70917.28,70917.28,70917.28,70917.28,0.00083
2026-03-25 04:58:00+00:00,70965.43,70965.43,70965.43,70965.43,0.00619
2026-03-25 04:59:00+00:00,70965.43,70965.43,70965.43,70965.43,0.0
2026-03-25 05:00:00+00:00,70961.84,70961.84,70961.84,70961.84,7e-05
2026-03-25 05:01:00+00:00,70961.84,70961.84,70961.84,70961.84,0.00193
2026-03-25 05:02:00+00:00,70956.78,70956.78,70956.78,70956.78,0.00021
2026-03-25 05:03:00+00:00,70956.78,70956.78,70956.78,70956.78,0.0
2026-03-25 05:04:00+00:00,71002.51,71002.51,71002.51,71002.51,0.00141
2026-03-25 05:05:00+00:00,71002.51,71002.51,71002.51,71002.51,0.0
2026-03-25 05:06:00+00:00,71001.57,71144.1,71001.57,71144.1,0.04385
2026-03-25 05:07:00+00:00,71153.36,71220.32,71151.61,71220.32,0.00608
2026-03-25 05:08:00+00:00,71227.27,71287.99,71227.27,71287.99,0.0103
2026-03-25 05:09:00+00:00,71201.5,71201.5,71147.7,71186.7,0.00267
2026-03-25 05:10:00+00:00,71188.38,71288.01,71188.38,71288.01,0.00357
2026-03-25 05:11:00+00:00,71304.62,71338.8,71304.62,71338.8,0.0018
2026-03-25 05:12:00+00:00,71338.8,71338.8,71338.8,71338.8,0.0
2026-03-25 05:13:00+00:00,71338.8,71338.8,71338.8,71338.8,0.0
2026-03-25 05:14:00+00:00,71338.8,71338.8,71338.8,71338.8,0.0
2026-03-25 05:15:00+00:00,71262.86,71262.86,71262.86,71262.86,0.00701
2026-03-25 05:16:00+00:00,71236.67,71236.67,71236.67,71236.67,0.0014
2026-03-25 05:17:00+00:00,71236.67,71236.67,71236.67,71236.67,0.0
2026-03-25 05:18:00+00:00,71236.67,71236.67,71236.67,71236.67,0.0
2026-03-25 05:19:00+00:00,71132.53,71132.53,71132.53,71132.53,0.01403
2026-03-25 05:20:00+00:00,71132.53,71132.53,71132.53,71132.53,0.0
2026-03-25 05:21:00+00:00,71132.53,71132.53,71132.53,71132.53,0.0
2026-03-25 05:22:00+00:00,71132.53,71132.53,71132.53,71132.53,0.0
2026-03-25 05:23:00+00:00,71132.53,71132.53,71132.53,71132.53,0.0
2026-03-25 05:24:00+00:00,71132.53,71132.53,71132.53,71132.53,0.0
2026-03-25 05:25:00+00:00,71132.53,71132.53,71132.53,71132.53,0.0
2026-03-25 05:26:00+00:00,71111.62,71115.51,71111.62,71115.51,0.01971
2026-03-25 05:27:00+00:00,71187.08,71187.08,71115.51,71115.51,0.66044
2026-03-25 05:28:00+00:00,71115.51,71115.51,71115.51,71115.51,0.0
2026-03-25 05:29:00+00:00,71115.51,71115.51,71115.51,71115.51,0.0
2026-03-25 05:30:00+00:00,71115.51,71115.51,71115.51,71115.51,0.0
2026-03-25 05:31:00+00:00,71198.37,71198.37,71198.37,71198.37,0.0014
2026-03-25 05:32:00+00:00,71236.67,71236.67,71236.67,71236.67,0.00121
2026-03-25 05:33:00+00:00,71236.67,71236.67,71236.67,71236.67,0.0
2026-03-25 05:34:00+00:00,71236.67,71236.67,71236.67,71236.67,0.0
2026-03-25 05:35:00+00:00,71150.23,71150.23,71150.23,71150.23,0.0002
2026-03-25 05:36:00+00:00,71150.23,71150.23,71150.23,71150.23,0.0
2026-03-25 05:37:00+00:00,71150.23,71150.23,71150.23,71150.23,0.0
2026-03-25 05:38:00+00:00,71182.52,71182.52,71182.52,71182.52,0.0014
2026-03-25 05:39:00+00:00,71182.52,71182.52,71182.52,71182.52,0.0
2026-03-25 05:40:00+00:00,71206.18,71206.18,71206.18,71206.18,0.0028
2026-03-25 05:41:00+00:00,71206.18,71206.18,71206.18,71206.18,0.0
2026-03-25 05:42:00+00:00,71206.18,71206.18,71206.18,71206.18,0.0
2026-03-25 05:43:00+00:00,71206.18,71206.18,71206.18,71206.18,0.0
2026-03-25 05:44:00+00:00,71206.18,71206.18,71206.18,71206.18,0.0
2026-03-25 05:45:00+00:00,71206.18,71206.18,71206.18,71206.18,0.0
2026-03-25 05:46:00+00:00,71206.18,71206.18,71206.18,71206.18,0.0
2026-03-25 05:47:00+00:00,71206.18,71206.18,71206.18,71206.18,0.0
2026-03-25 05:48:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0021
2026-03-25 05:49:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0
2026-03-25 05:50:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0
2026-03-25 05:51:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0
2026-03-25 05:52:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0
2026-03-25 05:53:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0
2026-03-25 05:54:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0
2026-03-25 05:55:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0
2026-03-25 05:56:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0
2026-03-25 05:57:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0
2026-03-25 05:58:00+00:00,71177.45,71177.45,71177.45,71177.45,0.0
2026-03-25 05:59:00+00:00,71109.57,71109.57,71109.57,71109.57,0.00076
2026-03-25 06:00:00+00:00,71140.41,71140.42,71140.41,71140.42,0.00351
2026-03-25 06:01:00+00:00,71140.42,71140.42,71140.42,71140.42,0.0
2026-03-25 06:02:00+00:00,71140.42,71140.42,71140.42,71140.42,0.0
2026-03-25 06:03:00+00:00,71140.42,71140.42,71140.42,71140.42,0.0
2026-03-25 06:04:00+00:00,71140.42,71140.42,71140.42,71140.42,0.0
2026-03-25 06:05:00+00:00,71140.42,71140.42,71140.42,71140.42,0.0
2026-03-25 06:06:00+00:00,71026.02,71026.02,71026.02,71026.02,0.00179
2026-03-25 06:07:00+00:00,71075.56,71075.56,71053.78,71053.78,0.0009
2026-03-25 06:08:00+00:00,71035.47,71035.47,71035.47,71035.47,0.00069
2026-03-25 06:09:00+00:00,71035.47,71035.47,71035.47,71035.47,0.0
2026-03-25 06:10:00+00:00,71035.47,71035.47,71035.47,71035.47,0.0
2026-03-25 06:11:00+00:00,71065.41,71065.41,71065.41,71065.41,3e-05
2026-03-25 06:12:00+00:00,71060.45,71060.45,71060.45,71060.45,7e-05
2026-03-25 06:13:00+00:00,71051.58,71059.77,71051.58,71059.77,0.01144
2026-03-25 06:14:00+00:00,71059.77,71059.77,71059.77,71059.77,0.00014
2026-03-25 06:15:00+00:00,71098.38,71115.82,71098.38,71115.82,0.00449
2026-03-25 06:16:00+00:00,71115.82,71115.82,71115.82,71115.82,0.0
2026-03-25 06:17:00+00:00,71115.82,71115.82,71115.82,71115.82,0.0
2026-03-25 06:18:00+00:00,71197.09,71197.09,71197.09,71197.09,0.00172
2026-03-25 06:19:00+00:00,71197.09,71197.09,71197.09,71197.09,0.0
2026-03-25 06:20:00+00:00,71219.67,71219.67,71219.67,71219.67,0.00029
2026-03-25 06:21:00+00:00,71236.67,71236.67,71236.67,71236.67,0.00576
2026-03-25 06:22:00+00:00,71227.88,71234.09,71227.88,71234.09,0.00066
2026-03-25 06:23:00+00:00,71236.67,71236.67,71236.67,71236.67,0.01854
2026-03-25 06:24:00+00:00,71236.67,71236.67,71236.67,71236.67,0.0
2026-03-25 06:25:00+00:00,71236.67,71236.67,71236.67,71236.67,0.0
2026-03-25 06:26:00+00:00,71202.29,71202.29,71202.29,71202.29,0.00586
2026-03-25 06:27:00+00:00,71202.29,71202.29,71202.29,71202.29,0.0
2026-03-25 06:28:00+00:00,71202.29,71202.29,71202.29,71202.29,0.0
2026-03-25 06:29:00+00:00,71202.29,71202.29,71202.29,71202.29,0.0
2026-03-25 06:30:00+00:00,71202.29,71202.29,71202.29,71202.29,0.0
2026-03-25 06:31:00+00:00,71247.95,71249.57,71247.95,71249.57,0.01545
2026-03-25 06:32:00+00:00,71249.57,71249.57,71249.57,71249.57,0.0
2026-03-25 06:33:00+00:00,71249.57,71249.57,71249.57,71249.57,0.0
2026-03-25 06:34:00+00:00,71209.87,71210.49,71209.87,71210.49,0.07525
2026-03-25 06:35:00+00:00,71210.49,71210.49,71210.49,71210.49,0.0
2026-03-25 06:36:00+00:00,71209.87,71209.87,71209.87,71209.87,0.00675
2026-03-25 06:37:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:38:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:39:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:40:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:41:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:42:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:43:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:44:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:45:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:46:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:47:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:48:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:49:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:50:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:51:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:52:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:53:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:54:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:55:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:56:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:57:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:58:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 06:59:00+00:00,71209.87,71209.87,71209.87,71209.87,0.0
2026-03-25 07:00:00+00:00,70981.53,70981.53,70981.53,70981.53,0.00012
2026-03-25 07:01:00+00:00,71010.27,71039.76,71010.27,71039.76,0.00126
2026-03-25 07:02:00+00:00,71040.92,71040.92,71040.92,71040.92,7e-05
2026-03-25 07:03:00+00:00,71040.92,71040.92,71040.92,71040.92,0.0
2026-03-25 07:04:00+00:00,71072.74,71072.74,71072.74,71072.74,0.00042
2026-03-25 07:05:00+00:00,71064.72,71064.72,71064.72,71064.72,0.0014
2026-03-25 07:06:00+00:00,71064.72,71064.72,71064.72,71064.72,0.0
2026-03-25 07:07:00+00:00,71064.72,71064.72,71064.72,71064.72,0.0
2026-03-25 07:08:00+00:00,71058.72,71058.72,71058.72,71058.72,4e-05
2026-03-25 07:09:00+00:00,71039.38,71044.89,71039.38,71044.89,0.00203
2026-03-25 07:10:00+00:00,71029.95,71064.99,71029.95,71064.99,0.00075
2026-03-25 07:11:00+00:00,71065.0,71098.67,71065.0,71098.67,0.05374
2026-03-25 07:12:00+00:00,71141.82,71141.82,71141.82,71141.82,0.00203
2026-03-25 07:13:00+00:00,71141.82,71141.82,71141.82,71141.82,0.0
2026-03-25 07:14:00+00:00,71141.82,71141.82,71141.82,71141.82,0.0
2026-03-25 07:15:00+00:00,71165.81,71165.81,71165.81,71165.81,7e-05
2026-03-25 07:16:00+00:00,71113.69,71113.69,71113.69,71113.69,0.00663
2026-03-25 07:17:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:18:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:19:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:20:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:21:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:22:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:23:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:24:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:25:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:26:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:27:00+00:00,71113.69,71113.69,71113.69,71113.69,0.0
2026-03-25 07:28:00+00:00,71087.02,71087.02,71087.02,71087.02,0.00131
2026-03-25 07:29:00+00:00,71068.16,71087.02,71068.16,71087.02,0.09995
2026-03-25 07:30:00+00:00,71087.02,71087.02,71087.02,71087.02,0.0
2026-03-25 07:31:00+00:00,71087.02,71087.02,71087.02,71087.02,0.0
2026-03-25 07:32:00+00:00,71087.02,71087.02,71087.02,71087.02,0.0
2026-03-25 07:33:00+00:00,71150.75,71150.75,71150.75,71150.75,0.00069
2026-03-25 07:34:00+00:00,71150.75,71150.75,71150.75,71150.75,0.0
2026-03-25 07:35:00+00:00,71150.75,71150.75,71150.75,71150.75,0.0
2026-03-25 07:36:00+00:00,71150.75,71150.75,71150.75,71150.75,0.0
2026-03-25 07:37:00+00:00,71150.75,71150.75,71150.75,71150.75,0.0
2026-03-25 07:38:00+00:00,71150.75,71150.75,71150.75,71150.75,0.0
2026-03-25 07:39:00+00:00,71150.75,71150.75,71150.75,71150.75,0.0
2026-03-25 07:40:00+00:00,71250.0,71250.0,71250.0,71250.0,0.002
2026-03-25 07:41:00+00:00,71235.03,71235.03,71235.03,71235.03,0.0021
2026-03-25 07:42:00+00:00,71235.03,71235.03,71235.03,71235.03,0.0
2026-03-25 07:43:00+00:00,71235.03,71235.03,71235.03,71235.03,0.0
2026-03-25 07:44:00+00:00,71146.45,71146.45,71146.45,71146.45,0.00776
2026-03-25 07:45:00+00:00,71146.45,71146.45,71146.45,71146.45,0.0
2026-03-25 07:46:00+00:00,71146.45,71146.45,71146.45,71146.45,0.0
2026-03-25 07:47:00+00:00,70949.5,70949.5,70949.5,70949.5,0.00011
2026-03-25 07:48:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:49:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:50:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:51:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:52:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:53:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:54:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:55:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:56:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:57:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:58:00+00:00,70949.5,70949.5,70949.5,70949.5,0.0
2026-03-25 07:59:00+00:00,70922.62,70922.62,70922.62,70922.62,0.00071
2026-03-25 08:00:00+00:00,70953.68,70953.68,70953.68,70953.68,0.00205
2026-03-25 08:01:00+00:00,70972.86,70972.86,70972.86,70972.86,0.0031
2026-03-25 08:02:00+00:00,70972.86,70972.86,70972.86,70972.86,0.0
2026-03-25 08:03:00+00:00,70972.86,70972.86,70972.86,70972.86,0.0
2026-03-25 08:04:00+00:00,70972.86,70972.86,70972.86,70972.86,0.0
2026-03-25 08:05:00+00:00,70972.86,70972.86,70972.86,70972.86,0.0
2026-03-25 08:06:00+00:00,70894.0,70894.0,70869.62,70869.62,0.00048
2026-03-25 08:07:00+00:00,70895.56,70895.56,70888.81,70888.81,0.00172
2026-03-25 08:08:00+00:00,70933.39,70933.39,70908.0,70908.0,0.0015
2026-03-25 08:09:00+00:00,70894.26,70894.26,70894.26,70894.26,0.00248
2026-03-25 08:10:00+00:00,70894.26,70894.26,70894.26,70894.26,0.0
2026-03-25 08:11:00+00:00,70894.26,70894.26,70894.26,70894.26,0.0
2026-03-25 08:12:00+00:00,70894.26,70894.26,70894.26,70894.26,0.0
2026-03-25 08:13:00+00:00,70833.33,70833.33,70823.35,70823.35,0.00281
2026-03-25 08:14:00+00:00,70816.47,70816.47,70816.47,70816.47,3e-05
2026-03-25 08:15:00+00:00,70816.47,70816.47,70816.47,70816.47,0.0
2026-03-25 08:16:00+00:00,70816.47,70816.47,70816.47,70816.47,0.0
2026-03-25 08:17:00+00:00,70816.47,70816.47,70816.47,70816.47,0.0
2026-03-25 08:18:00+00:00,70816.47,70816.47,70816.47,70816.47,0.0
2026-03-25 08:19:00+00:00,71028.48,71028.48,71028.48,71028.48,0.00064
2026-03-25 08:20:00+00:00,71028.48,71028.48,71028.48,71028.48,0.0
2026-03-25 08:21:00+00:00,71110.14,71115.47,71110.14,71115.47,0.00773
2026-03-25 08:22:00+00:00,71115.47,71115.47,71115.47,71115.47,0.0
2026-03-25 08:23:00+00:00,71115.47,71115.47,71115.47,71115.47,0.0
2026-03-25 08:24:00+00:00,71115.47,71115.47,71115.47,71115.47,0.0
2026-03-25 08:25:00+00:00,71092.76,71092.76,71092.76,71092.76,0.00014
2026-03-25 08:26:00+00:00,71092.76,71092.76,71092.76,71092.76,0.0
2026-03-25 08:27:00+00:00,71092.76,71092.76,71092.76,71092.76,0.0
2026-03-25 08:28:00+00:00,71115.44,71265.24,71115.44,71265.24,0.01772
2026-03-25 08:29:00+00:00,71243.92,71262.34,71215.73,71215.73,0.02339
2026-03-25 08:30:00+00:00,71200.09,71300.4,71200.09,71300.4,0.00768
2026-03-25 08:31:00+00:00,71250.67,71250.67,71240.37,71240.37,0.00747
2026-03-25 08:32:00+00:00,71240.37,71240.37,71240.37,71240.37,0.0
2026-03-25 08:33:00+00:00,71294.13,71488.56,71294.13,71488.56,0.27169
2026-03-25 08:34:00+00:00,71488.56,71488.56,71488.56,71488.56,0.0
2026-03-25 08:35:00+00:00,71448.02,71487.39,71448.02,71487.39,0.00788
2026-03-25 08:36:00+00:00,71431.0,71431.0,71431.0,71431.0,0.00718
2026-03-25 08:37:00+00:00,71354.79,71354.79,71308.84,71308.84,0.01534
2026-03-25 08:38:00+00:00,71315.61,71315.61,71315.61,71315.61,0.00768
2026-03-25 08:39:00+00:00,71315.61,71315.61,71315.61,71315.61,0.0
2026-03-25 08:40:00+00:00,71315.61,71315.61,71315.61,71315.61,0.0
2026-03-25 08:41:00+00:00,71315.61,71315.61,71315.61,71315.61,0.0
2026-03-25 08:42:00+00:00,71419.56,71454.85,71419.56,71454.85,0.09178
2026-03-25 08:43:00+00:00,71454.85,71454.85,71454.85,71454.85,0.0
