timestamp,open,high,low,close,volume,log_price,log_return,rolling_vol,abs_return,jump_flag
2026-06-05 19:09:00+00:00,59318.8,59422.95,59318.8,59415.3,0.01813,10.992307047941372,0.0017510816074022273,0.0016197933980722108,0.0017510816074022273,0
2026-06-05 19:10:00+00:00,59415.2,59440.81,59383.48,59440.81,0.04055,10.99273630648587,0.0004292585444982677,0.0016089562146673643,0.0004292585444982677,0
2026-06-05 19:11:00+00:00,59432.66,59532.77,59188.9,59347.71,4.12345,10.991168814626178,-0.0015674918596921827,0.001615453836601579,0.0015674918596921827,0
2026-06-05 19:12:00+00:00,59391.08,59405.13,59370.56,59381.16,0.17466,10.991732283323977,0.0005634686977984416,0.0016191332242414726,0.0005634686977984416,0
2026-06-05 19:13:00+00:00,59298.37,59377.3,59298.37,59377.3,0.1632,10.991667277428796,-6.500589518054767e-05,0.0016084294233970513,6.500589518054767e-05,0
2026-06-05 19:14:00+00:00,59368.81,59399.89,59368.81,59399.89,0.07589,10.99204765349717,0.00038037606837448834,0.0015872765943995362,0.00038037606837448834,0
2026-06-05 19:15:00+00:00,59406.83,59423.36,59356.95,59356.95,0.02525,10.991324495119576,-0.0007231583775944017,0.0015873340212536882,0.0007231583775944017,0
2026-06-05 19:16:00+00:00,59332.93,59341.39,59206.54,59341.39,0.03486,10.991062317904811,-0.0002621772147648471,0.0015861166078252312,0.0002621772147648471,0
2026-06-05 19:17:00+00:00,59382.1,59382.1,59137.18,59137.18,0.0529,10.987615108806606,-0.003447209098204951,0.0016350702100548509,0.003447209098204951,0
2026-06-05 19:18:00+00:00,59181.59,59235.78,59143.27,59224.75,0.17112,10.989094807827701,0.0014796990210950156,0.0016494737408928037,0.0014796990210950156,0
2026-06-05 19:19:00+00:00,59289.64,59289.64,59202.04,59203.4,0.01321,10.98873425165535,-0.0003605561723514228,0.0016488682732191942,0.0003605561723514228,0
2026-06-05 19:20:00+00:00,59234.47,59413.81,59234.47,59413.81,0.01843,10.992281969911248,0.003547718255898502,0.0017232052257973225,0.003547718255898502,0
2026-06-05 19:21:00+00:00,59425.14,59501.38,59381.87,59501.38,0.24657,10.993754784542071,0.0014728146308229384,0.0017360813831780529,0.0014728146308229384,0
2026-06-05 19:22:00+00:00,59499.32,59532.12,59499.32,59532.12,0.00436,10.994271277809654,0.0005164932675825185,0.0017384248004271114,0.0005164932675825185,0
2026-06-05 19:23:00+00:00,59481.77,59566.28,59481.77,59547.89,0.00468,10.994536141745964,0.0002648639363105332,0.0017355372442746546,0.0002648639363105332,0
2026-06-05 19:24:00+00:00,59490.25,59490.25,59490.25,59490.25,0.00247,10.993567712560077,-0.0009684291858871319,0.0017378793405152225,0.0009684291858871319,0
2026-06-05 19:25:00+00:00,59663.02,59689.12,59598.15,59632.48,0.01457,10.99595567105611,0.002387958496033349,0.0017696463486284,0.002387958496033349,0
2026-06-05 19:26:00+00:00,59682.61,59728.78,59678.17,59678.17,0.98145,10.996721570868633,0.0007658998125226191,0.001767572519597149,0.0007658998125226191,0
2026-06-05 19:27:00+00:00,59748.37,59804.3,59748.37,59804.3,0.21579,10.9988328437081,0.0021112728394676594,0.0017902973273106282,0.0021112728394676594,0
2026-06-05 19:28:00+00:00,59847.67,59847.67,59827.4,59827.4,0.00091,10.999219028979848,0.00038618527174705264,0.0017911002523993609,0.00038618527174705264,0
2026-06-05 19:29:00+00:00,59848.96,59870.92,59837.53,59846.85,0.16955,10.999544078022081,0.00032504904223351616,0.0017854056094772637,0.00032504904223351616,0
2026-06-05 19:30:00+00:00,59843.99,59844.76,59839.9,59844.76,0.00753,10.999509154939332,-3.4923082749216405e-05,0.001785353665822725,3.4923082749216405e-05,0
2026-06-05 19:31:00+00:00,59701.5,59701.5,59632.48,59632.48,0.15968,10.99595567105611,-0.003553483883221631,0.001831721812939888,0.003553483883221631,0
2026-06-05 19:32:00+00:00,59594.3,59594.3,59486.8,59514.94,0.00756,10.993982652452265,-0.0019730186038451336,0.001845722267508896,0.0019730186038451336,0
2026-06-05 19:33:00+00:00,59637.35,59666.01,59637.35,59645.63,0.16822,10.996176164155024,0.0021935117027584994,0.001870228090992462,0.0021935117027584994,0
2026-06-05 19:34:00+00:00,59706.15,59706.15,59706.15,59706.15,0.00142,10.997190309150382,0.0010141449953575687,0.0018653784186372002,0.0010141449953575687,0
2026-06-05 19:35:00+00:00,59705.59,59772.03,59698.06,59751.66,0.20403,10.997952251834612,0.0007619426842300214,0.0018651035304952728,0.0007619426842300214,0
2026-06-05 19:36:00+00:00,59708.21,59708.21,59708.21,59708.21,0.01286,10.99722481086358,-0.0007274409710316121,0.0018381733042187234,0.0007274409710316121,0
2026-06-05 19:37:00+00:00,59746.44,59746.44,59746.44,59746.44,3e-05,10.997864886428745,0.0006400755651654322,0.0018388024881787865,0.0006400755651654322,0
2026-06-05 19:38:00+00:00,59776.79,59776.79,59776.79,59776.79,0.03654,10.998372737507609,0.0005078510788631974,0.0018276099921762604,0.0005078510788631974,0
2026-06-05 19:39:00+00:00,59791.24,59804.3,59773.77,59804.3,0.16646,10.9988328437081,0.0004601062004923051,0.0018137330235096902,0.0004601062004923051,0
2026-06-05 19:40:00+00:00,59848.96,59884.6,59848.96,59884.6,0.00253,11.000174655890318,0.0013418121822166285,0.001823569709335044,0.0013418121822166285,0
2026-06-05 19:41:00+00:00,59630.79,59630.79,59630.79,59630.79,0.00335,10.99592733039431,-0.0042473254960082585,0.0018727496737045123,0.0042473254960082585,0
2026-06-05 19:42:00+00:00,59683.41,59683.88,59678.17,59683.88,0.00908,10.996817246169188,0.0008899157748789577,0.0018656282320066969,0.0008899157748789577,0
2026-06-05 19:43:00+00:00,59683.88,59683.88,59683.88,59683.88,0.0,10.996817246169188,0.0,0.0018319938734534225,0.0,0
2026-06-05 19:44:00+00:00,59655.78,59778.43,59655.78,59744.26,0.0408,10.997828398233425,0.0010111520642368532,0.001815837153194591,0.0010111520642368532,0
2026-06-05 19:45:00+00:00,59830.0,59906.89,59830.0,59906.89,0.18052,11.000546802530405,0.0027184042969796707,0.0018247483210713184,0.0027184042969796707,0
2026-06-05 19:46:00+00:00,59927.31,60300.0,59927.31,60300.0,0.63339,11.007087382715277,0.006540580184871914,0.002009182905459281,0.006540580184871914,0
2026-06-05 19:47:00+00:00,60300.0,60300.0,60300.0,60300.0,0.0,11.007087382715277,0.0,0.002008551463029278,0.0,0
2026-06-05 19:48:00+00:00,60367.93,60414.76,60266.98,60266.98,0.01119,11.006539637373633,-0.0005477453416435907,0.001975925665990563,0.0005477453416435907,0
2026-06-05 19:49:00+00:00,60257.17,60257.17,60257.17,60257.17,0.00247,11.006376848421848,-0.000162788951785231,0.0019613183999527845,0.000162788951785231,0
2026-06-05 19:50:00+00:00,60209.0,60359.44,60181.59,60359.44,0.01711,11.008072635171418,0.0016957867495701606,0.001965768457489345,0.0016957867495701606,0
2026-06-05 19:51:00+00:00,60347.76,60402.58,60290.7,60290.7,0.00825,11.006933141965062,-0.0011394932063559793,0.0019315344123179297,0.0011394932063559793,0
2026-06-05 19:52:00+00:00,60344.16,60344.16,60290.7,60308.41,0.00704,11.007226842310402,0.0002937003453400422,0.0018241798865462615,0.0002937003453400422,0
2026-06-05 19:53:00+00:00,60266.71,60290.39,60219.31,60228.09,0.0381,11.005894133763395,-0.0013327085470073996,0.001834783187124123,0.0013327085470073996,0
2026-06-05 19:54:00+00:00,60184.19,60232.14,60184.19,60212.71,0.1658,11.005638738580307,-0.00025539518308725917,0.0018182585259266652,0.00025539518308725917,0
2026-06-05 19:55:00+00:00,60210.79,60246.1,60210.79,60212.71,0.01667,11.005638738580307,0.0,0.0017873917477880174,0.0,0
2026-06-05 19:56:00+00:00,60277.0,60277.0,60277.0,60277.0,0.01655,11.00670588375148,0.0010671451711719016,0.0017188195636143229,0.0010671451711719016,0
2026-06-05 19:57:00+00:00,60276.99,60276.99,60276.99,60276.99,0.0017,11.006705717850707,-1.6590077223099797e-07,0.001705142698498369,1.6590077223099797e-07,0
2026-06-05 19:58:00+00:00,60258.79,60300.0,60258.79,60300.0,0.16178,11.007087382715277,0.00038166486456958637,0.0017021740150386232,0.00038166486456958637,0
2026-06-05 19:59:00+00:00,60444.1,60444.1,60374.39,60374.39,0.00041,11.008320287384164,0.001232904668887258,0.001702808456302859,0.001232904668887258,0
2026-06-05 20:00:00+00:00,60324.56,60400.1,60290.3,60381.71,0.00955,11.00844152349578,0.0001212361116156302,0.0016774628491986227,0.0001212361116156302,0
2026-06-05 20:01:00+00:00,60427.29,60444.12,60264.6,60264.6,0.00695,11.00650014564872,-0.001941377847058945,0.0017019443065629867,0.001941377847058945,0
2026-06-05 20:02:00+00:00,60234.82,60234.83,60163.82,60203.05,0.1635,11.00547829446534,-0.0010218511833812727,0.0016785049509778322,0.0010218511833812727,0
2026-06-05 20:03:00+00:00,60203.05,60203.05,60108.76,60108.76,0.03736,11.003910866973316,-0.0015674274920236542,0.0016921075129392735,0.0015674274920236542,0
2026-06-05 20:04:00+00:00,60073.13,60073.13,60073.13,60073.13,0.00247,11.00331793236322,-0.0005929346100952415,0.001666099725122491,0.0005929346100952415,0
2026-06-05 20:05:00+00:00,60000.0,60000.0,59957.31,59957.31,0.069,11.001388087967987,-0.00192984439523336,0.0016861288929336641,0.00192984439523336,0
2026-06-05 20:06:00+00:00,59975.23,60189.95,59975.23,60189.95,0.0083,11.005260673838697,0.0038725858707095995,0.0017334426716167106,0.0038725858707095995,0
2026-06-05 20:07:00+00:00,60182.34,60239.27,60182.34,60239.27,0.00271,11.006079744206458,0.0008190703677612987,0.0017350626834357831,0.0008190703677612987,0
2026-06-05 20:08:00+00:00,60300.0,60624.15,60300.0,60624.15,0.17352,11.012448607522938,0.006368863316479789,0.0019000853254982927,0.006368863316479789,0
2026-06-05 20:09:00+00:00,60687.92,60950.0,60670.43,60898.1,0.43852,11.016957254524929,0.004508647001991051,0.0019663769443944833,0.004508647001991051,0
2026-06-05 20:10:00+00:00,60910.52,60975.66,60780.19,60780.19,0.0481,11.015019192494197,-0.0019380620307316576,0.001989613887074729,0.0019380620307316576,0
2026-06-05 20:11:00+00:00,60739.0,60853.61,60739.0,60853.61,0.00254,11.01622642286794,0.001207230373742263,0.0019759843610207767,0.001207230373742263,0
2026-06-05 20:12:00+00:00,60757.76,60757.76,60757.76,60757.76,0.00247,11.014650089670681,-0.0015763331972582506,0.001992548115650863,0.0015763331972582506,0
2026-06-05 20:13:00+00:00,60849.47,60849.47,60813.92,60813.92,0.00698,11.01557398911823,0.0009238994475495588,0.0019928781917967543,0.0009238994475495588,0
2026-06-05 20:14:00+00:00,60816.62,60876.28,60807.72,60807.72,0.00197,11.015472033577993,-0.00010195554023795239,0.0019939248526333318,0.00010195554023795239,0
2026-06-05 20:15:00+00:00,60948.24,61086.82,60948.24,61086.82,0.0128,11.02005140994289,0.004579376364898025,0.0020601434528230243,0.004579376364898025,0
2026-06-05 20:16:00+00:00,60998.83,61018.27,60776.6,60829.39,0.16301,11.015828339317734,-0.004223070625156922,0.0021459626682986785,0.004223070625156922,0
2026-06-05 20:17:00+00:00,60806.36,60806.36,60806.36,60806.36,0.00168,11.015449667746667,-0.00037867157106674654,0.002088200173842484,0.00037867157106674654,0
2026-06-05 20:18:00+00:00,60804.71,60804.71,60804.71,60804.71,0.00223,11.0154225320591,-2.713568756718132e-05,0.002084834960552089,2.713568756718132e-05,0
2026-06-05 20:19:00+00:00,60980.39,60980.39,60980.39,60980.39,4e-05,11.018307616061316,0.0028850840022158764,0.0021057446335699245,0.0028850840022158764,0
2026-06-05 20:20:00+00:00,60980.39,60980.39,60980.39,60980.39,0.0,11.018307616061316,0.0,0.002067982953120657,0.0,0
2026-06-05 20:21:00+00:00,60994.92,60994.92,60852.78,60852.78,0.0148,11.016212783485487,-0.0020948325758283204,0.002088786333348182,0.0020948325758283204,0
2026-06-05 20:22:00+00:00,60852.78,60852.78,60852.78,60852.78,0.0,11.016212783485487,0.0,0.002089254622962954,0.0,0
2026-06-05 20:23:00+00:00,60852.78,60852.78,60852.78,60852.78,0.00169,11.016212783485487,0.0,0.0020897510308835166,0.0,0
2026-06-05 20:24:00+00:00,60874.88,60874.88,60874.88,60874.88,4e-05,11.016575889130381,0.00036310564489383523,0.0020824481883876013,0.00036310564489383523,0
2026-06-05 20:25:00+00:00,60934.64,60934.64,60932.71,60932.71,0.00342,11.017525419522453,0.0009495303920719067,0.002067204783936155,0.0009495303920719067,0
2026-06-05 20:26:00+00:00,60932.71,60932.71,60932.71,60932.71,0.0,11.017525419522453,0.0,0.002067017411622148,0.0,0
2026-06-05 20:27:00+00:00,60925.41,60984.87,60925.41,60984.87,0.09706,11.018381079603344,0.0008556600808908854,0.002055172153255954,0.0008556600808908854,0
2026-06-05 20:28:00+00:00,61000.0,61043.61,61000.0,61043.61,0.01851,11.019343805756073,0.0009627261527285214,0.002056806419585986,0.0009627261527285214,0
2026-06-05 20:29:00+00:00,61021.2,61021.2,60930.76,60930.76,0.0042,11.0174934164948,-0.001850389261273122,0.002076076214927796,0.001850389261273122,0
2026-06-05 20:30:00+00:00,60959.33,61110.57,60953.81,61110.57,0.00581,11.020440125287777,0.002946708792977759,0.0021034483989193337,0.002946708792977759,0
2026-06-05 20:31:00+00:00,61127.66,61252.28,61127.66,61232.26,0.13284,11.022429453802275,0.0019893285144974016,0.002050201040957619,0.0019893285144974016,0
2026-06-05 20:32:00+00:00,61184.96,61184.96,61121.7,61121.7,0.04116,11.020622237589722,-0.0018072162125530866,0.0020470010729354312,0.0018072162125530866,0
2026-06-05 20:33:00+00:00,61040.38,61050.44,61040.38,61050.44,0.06544,11.019455686720086,-0.0011665508696356852,0.00204428703578186,0.0011665508696356852,0
2026-06-05 20:34:00+00:00,61050.4,61050.4,61050.4,61050.4,0.00327,11.019455031523938,-6.551961480028012e-07,0.0020432164535790073,6.551961480028012e-07,0
2026-06-05 20:35:00+00:00,61121.71,61121.71,61121.71,61121.71,0.00163,11.020622401197723,0.001167369673785501,0.0020452004179802993,0.001167369673785501,0
2026-06-05 20:36:00+00:00,61121.71,61121.71,61121.71,61121.71,0.0,11.020622401197723,0.0,0.0020406884175951877,0.0,0
2026-06-05 20:37:00+00:00,61187.28,61187.28,61187.28,61187.28,0.0065,11.021694603760784,0.0010722025630602872,0.002042347971122842,0.0010722025630602872,0
2026-06-05 20:38:00+00:00,61180.33,61225.7,61173.99,61225.7,0.03101,11.022322314993065,0.0006277112322816691,0.0020425166859052127,0.0006277112322816691,0
2026-06-05 20:39:00+00:00,61225.7,61225.7,61225.7,61225.7,0.0,11.022322314993065,0.0,0.0020431476047193405,0.0,0
2026-06-05 20:40:00+00:00,61154.68,61154.68,61154.68,61154.68,0.0077,11.0211616713021,-0.0011606436909659124,0.0020489530903181476,0.0011606436909659124,0
2026-06-05 20:41:00+00:00,61205.36,61205.36,61205.36,61205.36,0.00163,11.02199004636471,0.0008283750626105757,0.001958729163081809,0.0008283750626105757,0
2026-06-05 20:42:00+00:00,61232.8,61232.8,61224.56,61224.56,0.01794,11.022303695187766,0.00031364882305595643,0.0019578702669847603,0.00031364882305595643,0
2026-06-05 20:43:00+00:00,61235.59,61279.45,61235.59,61279.45,0.11171,11.023199829178374,0.0008961339906079502,0.0019579930303614277,0.0008961339906079502,0
2026-06-05 20:44:00+00:00,61285.93,61287.29,61285.93,61287.29,0.03293,11.023327759480031,0.000127930301657031,0.0019569438487925424,0.000127930301657031,0
2026-06-05 20:45:00+00:00,61279.45,61325.0,61279.45,61325.0,0.01658,11.02394286912669,0.0006151096466595618,0.0019338675888949265,0.0006151096466595618,0
2026-06-05 20:46:00+00:00,61311.1,61311.1,61311.1,61311.1,0.00081,11.023716182204005,-0.00022668692268545954,0.0017584531965993003,0.00022668692268545954,0
2026-06-05 20:47:00+00:00,61297.28,61413.55,61297.28,61383.39,0.14743,11.024894556365142,0.0011783741611370857,0.001761882463105648,0.0011783741611370857,0
2026-06-05 20:48:00+00:00,61330.63,61330.63,61315.0,61315.0,0.0412,11.023779790196127,-0.001114766169015624,0.0017679991902527867,0.001114766169015624,0
2026-06-05 20:49:00+00:00,61409.76,61431.57,61409.76,61431.57,0.02128,11.025679151376558,0.0018993611804312138,0.001779109403390419,0.0018993611804312138,0
2026-06-05 20:50:00+00:00,61456.55,61715.37,61456.55,61711.98,1.01643,11.03023335636188,0.004554204985321775,0.0018532535072270533,0.004554204985321775,0
2026-06-05 20:51:00+00:00,61711.98,61711.98,61711.98,61711.98,0.0,11.03023335636188,0.0,0.001843341414278111,0.0,0
2026-06-05 20:52:00+00:00,61600.0,61605.69,61581.12,61605.69,0.02129,11.028509515385624,-0.001723840976255886,0.001863389679306098,0.001723840976255886,0
2026-06-05 20:53:00+00:00,61535.28,61605.55,61528.66,61605.55,0.03471,11.02850724286568,-2.272519942891904e-06,0.0018508431227891877,2.272519942891904e-06,0
2026-06-05 20:54:00+00:00,61518.55,61561.6,61518.55,61561.6,0.00178,11.027793578518242,-0.0007136643474385806,0.001854438629738813,0.0007136643474385806,0
2026-06-05 20:55:00+00:00,61553.48,61616.4,61553.48,61579.74,0.13988,11.02808819931953,0.0002946208012879481,0.001853834295398902,0.0002946208012879481,0
2026-06-05 20:56:00+00:00,61618.59,61649.76,61618.59,61628.74,0.01,11.028883599158622,0.000795399839091715,0.0018524439954818001,0.000795399839091715,0
2026-06-05 20:57:00+00:00,61650.0,61709.42,61650.0,61709.42,0.05797,11.0301918724701,0.001308273311478203,0.0018557156279715398,0.001308273311478203,0
2026-06-05 20:58:00+00:00,61672.57,61672.57,61666.25,61666.25,0.04966,11.02949205861277,-0.0006998138573308665,0.0018610566815000762,0.0006998138573308665,0
2026-06-05 20:59:00+00:00,61666.25,61666.25,61666.25,61666.25,0.0,11.02949205861277,0.0,0.001858210179328147,0.0,0
2026-06-05 21:00:00+00:00,61631.14,61631.14,61631.14,61631.14,0.00162,11.028922541270203,-0.0005695173425657174,0.001861805853370455,0.0005695173425657174,0
2026-06-05 21:01:00+00:00,61631.03,61631.03,61631.02,61631.02,0.09108,11.02892059420064,-1.9470695633572177e-06,0.0018381883885022104,1.9470695633572177e-06,0
2026-06-05 21:02:00+00:00,61642.96,61642.96,61642.96,61642.96,0.0081,11.029114309046829,0.0001937148461887972,0.001829223806303843,0.0001937148461887972,0
2026-06-05 21:03:00+00:00,61809.8,61862.33,61805.85,61805.85,0.12309,11.031753299159963,0.0026389901131338434,0.0018333814583662124,0.0026389901131338434,0
2026-06-05 21:04:00+00:00,61813.09,61968.33,61803.79,61895.97,0.15903,11.033210351545186,0.001457052385223534,0.001832451363770041,0.001457052385223534,0
2026-06-05 21:05:00+00:00,61850.76,61920.82,61850.76,61904.5,0.03886,11.033348153930161,0.000137802384974961,0.001805256013954745,0.000137802384974961,0
2026-06-05 21:06:00+00:00,61859.64,61862.16,61764.44,61764.44,0.01299,11.03108307330632,-0.0022650806238413423,0.0017865908318176853,0.0022650806238413423,0
2026-06-05 21:07:00+00:00,61764.44,61764.44,61764.44,61764.44,0.0,11.03108307330632,0.0,0.0017866997118329807,0.0,0
2026-06-05 21:08:00+00:00,61848.96,61848.96,61832.89,61832.89,0.00097,11.032190702524494,0.0011076292181737557,0.0016099977935221323,0.0011076292181737557,0
2026-06-05 21:09:00+00:00,61848.81,61848.81,61848.81,61848.81,0.0087,11.032448137538532,0.00025743501403852065,0.0015136006950912785,0.00025743501403852065,0
2026-06-05 21:10:00+00:00,61848.81,61848.81,61848.81,61848.81,0.0,11.032448137538532,0.0,0.0014863720356388139,0.0,0
2026-06-05 21:11:00+00:00,61794.43,61794.43,61713.22,61713.22,0.03683,11.030253449503313,-0.002194688035219272,0.001515409935515465,0.002194688035219272,0
2026-06-05 21:12:00+00:00,61797.99,61797.99,61797.99,61797.99,0.01,11.031626118645011,0.0013726691416984238,0.0015034827473258115,0.0013726691416984238,0
2026-06-05 21:13:00+00:00,61800.0,61800.0,61800.0,61800.0,0.00164,11.031658643445782,3.2524800770872275e-05,0.0015014444298178575,3.2524800770872275e-05,0
2026-06-05 21:14:00+00:00,61810.97,61872.2,61810.97,61872.2,0.04038,11.032826246321813,0.0011676028760305712,0.0015050826063592675,0.0011676028760305712,0
2026-06-05 21:15:00+00:00,61980.8,61980.8,61928.17,61928.17,0.01005,11.033730444004151,0.0009041976823382925,0.001398539854836807,0.0009041976823382925,0
2026-06-05 21:16:00+00:00,61928.17,61928.17,61928.17,61928.17,0.0,11.033730444004151,0.0,0.0012712049622983735,0.0,0
2026-06-05 21:17:00+00:00,61928.17,61928.17,61928.17,61928.17,0.0,11.033730444004151,0.0,0.0012687242492393461,0.0,0
2026-06-05 21:18:00+00:00,61833.05,61833.05,61785.46,61785.46,0.00759,11.031423340683352,-0.0023071033207990865,0.0013122285555342357,0.0023071033207990865,0
2026-06-05 21:19:00+00:00,61755.13,61760.53,61755.13,61760.53,0.00161,11.031019766268054,-0.0004035744152979248,0.0012689755041219864,0.0004035744152979248,0
2026-06-05 21:20:00+00:00,61760.53,61760.53,61760.53,61760.53,0.0,11.031019766268054,0.0,0.0012689755041219864,0.0,0
2026-06-05 21:21:00+00:00,61744.08,61792.5,61728.09,61728.09,0.06528,11.030494373713724,-0.0005253925543300397,0.001236378394390952,0.0005253925543300397,0
2026-06-05 21:22:00+00:00,61728.09,61728.09,61728.09,61728.09,0.0,11.030494373713724,0.0,0.001236378394390952,0.0,0
2026-06-05 21:23:00+00:00,61654.45,61654.45,61631.12,61651.12,0.21981,11.029246675499653,-0.0012476982140707804,0.0012508575769193458,0.0012476982140707804,0
2026-06-05 21:24:00+00:00,61758.43,61758.43,61611.13,61611.13,0.00028,11.028597815018799,-0.0006488604808545517,0.0012556705561109546,0.0006488604808545517,0
2026-06-05 21:25:00+00:00,61586.92,61638.69,61586.92,61638.69,0.00776,11.02904503677473,0.00044722175593214786,0.0012522609305824278,0.00044722175593214786,0
2026-06-05 21:26:00+00:00,61638.69,61638.69,61638.69,61638.69,0.0,11.02904503677473,0.0,0.0012522609305824278,0.0,0
2026-06-05 21:27:00+00:00,61597.46,61626.72,61597.46,61626.72,0.00554,11.028850821706001,-0.00019421506872951966,0.0012501635297018495,0.00019421506872951966,0
2026-06-05 21:28:00+00:00,61618.42,61618.42,61618.42,61618.42,6e-05,11.028716130796282,-0.00013469090971973685,0.001246458299529049,0.00013469090971973685,0
2026-06-05 21:29:00+00:00,61594.67,61594.67,61591.13,61591.13,0.09306,11.028273145647058,-0.0004429851492240289,0.0012210403544232894,0.0004429851492240289,0
2026-06-05 21:30:00+00:00,61558.89,61571.38,61485.3,61553.22,0.01499,11.027657445435109,-0.0006157002119486776,0.001169745552725733,0.0006157002119486776,0
2026-06-05 21:31:00+00:00,61498.73,61498.73,61498.73,61498.73,0.00406,11.026771803174883,-0.0008856422602256941,0.0011506137220459788,0.0008856422602256941,0
2026-06-05 21:32:00+00:00,61536.26,61536.26,61516.53,61516.53,0.00515,11.02706119816741,0.00028939499252622625,0.0011240950138249972,0.00028939499252622625,0
2026-06-05 21:33:00+00:00,61516.53,61516.53,61516.53,61516.53,0.0,11.02706119816741,0.0,0.001111708759750955,0.0,0
2026-06-05 21:34:00+00:00,61516.53,61516.53,61516.53,61516.53,0.0,11.02706119816741,0.0,0.0011117074902140494,0.0,0
2026-06-05 21:35:00+00:00,61516.53,61516.53,61516.53,61516.53,0.0,11.02706119816741,0.0,0.0011033710149811608,0.0,0
2026-06-05 21:36:00+00:00,61516.53,61516.53,61516.53,61516.53,0.0,11.02706119816741,0.0,0.0011033710149811608,0.0,0
2026-06-05 21:37:00+00:00,61745.14,61745.14,61722.98,61722.98,0.0007,11.03041158787796,0.003350389710551127,0.001174072005128027,0.003350389710551127,0
2026-06-05 21:38:00+00:00,61767.44,61767.44,61767.44,61767.44,0.00405,11.031131643764416,0.0007200558864557394,0.0011747754495404746,0.0007200558864557394,0
2026-06-05 21:39:00+00:00,61767.44,61767.44,61767.44,61767.44,0.0,11.031131643764416,0.0,0.0011747754495404746,0.0,0
2026-06-05 21:40:00+00:00,61850.0,61850.0,61791.76,61791.76,0.0097,11.03152530122277,0.0003936574583534025,0.0011625289543228203,0.0003936574583534025,0
2026-06-05 21:41:00+00:00,61860.64,61862.34,61860.64,61862.34,0.00012,11.03266687287571,0.0011415716529405984,0.0011662201090052759,0.0011415716529405984,0
2026-06-05 21:42:00+00:00,61880.0,61880.0,61869.77,61869.77,0.02052,11.032786971046006,0.0001200981702957904,0.0011661060683529122,0.0001200981702957904,0
2026-06-05 21:43:00+00:00,61927.15,61950.62,61927.15,61950.62,0.08612,11.034092895078233,0.0013059240322270682,0.0011715901332459248,0.0013059240322270682,0
2026-06-05 21:44:00+00:00,61939.29,61939.29,61939.29,61939.29,0.01289,11.033909990755651,-0.00018290432258183387,0.001172518116228102,0.00018290432258183387,0
